,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0.9661264357269762,0.0,0.00853303527488385,0.0037785581422506193,3.336475180795249e-05,0.00164321402654166,5.004712771192873e-05,0.0003670122698874774,0.00011677663132783372,8.341187951988122e-05,0.00038369464579145364,0.0,0.0,0.00012511781927982183,0.00012511781927982183,0.00017516494699175057,4.170593975994061e-05,8.341187951988122e-05,0.00017516494699175057,0.00047544771326332296,0.0,0.0001584825710877743,0.0008090952313428479,5.838831566391686e-05,0.000617247908447121,0.000550518404831216,2.5023563855964365e-05,1.6682375903976245e-05,0.0002252120747036793,5.004712771192873e-05,0.0003169651421755486,5.004712771192873e-05,0.00017516494699175057,6.672950361590498e-05,0.00035032989398350113,4.170593975994061e-05,0.00024189445060765553,0.00010009425542385746,2.5023563855964365e-05,9.175306747186935e-05,0.0,0.0,3.336475180795249e-05,0.0004504241494073586,3.336475180795249e-05,6.672950361590498e-05,9.175306747186935e-05,0.0015347785831658146,0.01150249818579162
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0010340688923521303,0.0,0.8389509089854962,0.022491647405871607,0.00013066477217169178,0.05365303224477752,0.000666303805113925,0.016796047866573096,0.0070385911049307345,0.00023104300774729605,0.0034734330827627205,0.0,2.509455889390107e-05,0.002750882852541776,0.00467624125043591,0.004944493431715542,0.0005287163960059847,0.00036170777991898786,0.0014987508966978157,0.0028382811438619144,0.0,0.010685955440716701,0.0017116219824874592,0.00012114614638434999,0.002047369873895515,0.005240436160740168,0.00047333530051599606,0.00020421778961933284,0.00019383383421496,0.00026132954434338355,0.0004975645297928661,0.00011768482791622571,0.0003296905840888382,0.00022498570042807855,0.0021581320648754922,8.4802302469045e-05,0.0026124301138168047,0.0005789055137937868,0.0002085444377044882,0.0005001605186439593,0.0,0.0,4.326648085155357e-05,0.001418275242313926,0.00012114614638434999,0.00021633240425776785,0.0002777708070669739,8.393697285201393e-05,0.007497215801957203
3,0.0013329311558294193,0.0,0.08468134614555953,0.7557346203013459,0.006578474885451229,0.014369227675557662,0.00420562761235834,0.003329455193117019,0.0017868171959609888,6.607201850016519e-05,0.007917151434193706,0.0,0.00029588773502247886,0.003409890693899829,0.002352738397897186,0.0022723028971143766,0.00026716077045718965,0.00020108875195702446,0.0009336263483718993,0.018172677784001952,0.0,0.002841096795507103,0.024050214734060125,0.000109162465348099,0.008566380833369242,0.013113859324054523,0.0014966748538515677,0.002249321325462145,0.0008847905086109076,0.0009939529739590065,0.002249321325462145,0.0004538860401315695,0.001083006564111403,0.0013501673345685929,0.00886226856839172,0.0006406113098059494,0.007730426164519326,0.0019907786443745423,0.0007957369184585111,0.0020539779664181784,0.0,0.0,2.0108875195702448e-05,0.0022981571652231367,0.00018385257321785093,0.00043090446847933813,0.00024130650234842934,7.756280432628086e-05,0.007325375964148748
4,0.0007861635220125787,0.0,0.03970125786163522,0.5208333333333334,0.0,0.06367924528301887,0.03793238993710692,0.0025550314465408804,0.0011792452830188679,0.0,0.010220125786163521,0.0,0.002751572327044025,0.019654088050314465,0.0005896226415094339,0.002751572327044025,0.00019654088050314466,0.00019654088050314466,0.0005896226415094339,0.05385220125786164,0.0,0.005699685534591195,0.13561320754716982,0.0,0.022995283018867923,0.021422955974842766,0.0025550314465408804,0.005699685534591195,0.0031446540880503146,0.0023584905660377358,0.0031446540880503146,0.0023584905660377358,0.002161949685534591,0.004323899371069182,0.01474056603773585,0.00039308176100628933,0.006878930817610063,0.0019654088050314465,0.0011792452830188679,0.0005896226415094339,0.0,0.0,0.0,0.0009827044025157233,0.0,0.0,0.0,0.00019654088050314466,0.004127358490566038
5,0.00040846464424300506,0.0,0.1730292890096827,0.01390088971978278,0.00106043705716934,0.732699165789515,0.001000214705774538,0.008978367084033746,0.0026654936399960203,0.00015186506003906597,0.0034431474819202027,0.0,4.451217277007106e-05,0.009522986609691085,0.0032205866180698476,0.0033122293267141114,0.0003272953880152284,0.0002304159531627208,0.0008588230981519593,0.0033541231363800605,0.0,0.018697730926533967,0.0017150278331997967,6.545907760304568e-05,0.0016417136662843857,0.004584753795317319,0.0005498562518655837,0.000363952471472934,0.00014662833383082233,0.00026445467351630454,0.0002958750307657665,7.855089312365481e-05,0.00030634848318225377,0.00011258961347723858,0.0019506805125707612,4.1893809665949236e-05,0.002408894055792081,0.000636262234301604,0.0001256814289978477,0.0006048418770521421,0.0,0.0,1.0473452416487309e-05,0.0008719149136725685,0.00010473452416487309,0.00017804869108028424,0.00022779759005859897,1.0473452416487309e-05,0.005797055912525726
6,0.0012017167381974249,0.0,0.12412017167381974,0.3110729613733906,0.07227467811158798,0.05218884120171674,0.0,0.012532188841201717,0.0048068669527896995,0.00017167381974248928,0.031587982832618024,0.0,0.030729613733905578,0.03347639484978541,0.0066952789699570815,0.007210300429184549,0.0006866952789699571,0.0,0.0032618025751072963,0.04738197424892704,0.0,0.02540772532188841,0.03553648068669528,0.00034334763948497857,0.04909871244635193,0.034334763948497854,0.010128755364806867,0.005665236051502146,0.004291845493562232,0.01390557939914163,0.006351931330472103,0.0012017167381974249,0.0013733905579399143,0.0015450643776824034,0.013562231759656653,0.0012017167381974249,0.018712446351931332,0.004291845493562232,0.0017167381974248926,0.00944206008583691,0.0,0.0,0.0,0.002575107296137339,0.00017167381974248928,0.00034334763948497857,0.00017167381974248928,0.00017167381974248928,0.019055793991416308
7,0.00013473536217451158,0.0,0.11480624469113383,0.005723323862804253,6.443865147476641e-05,0.02232506370639407,0.000298761020473917,0.6736943850502328,0.02123546469054802,0.0009900120090214112,0.004241234878884626,0.0,1.1716118449957529e-05,0.0022963592161916757,0.07218886382941332,0.023291643478515568,0.0006736768108725579,0.00042178026419847106,0.0016226824053191178,0.003134061685363639,0.0,0.03694677953194107,0.001692979116018863,1.1716118449957529e-05,0.0007146832254474093,0.003426964646612577,0.0004510705603233649,0.00014059342139949034,5.272253302480888e-05,0.00015816759907442664,0.0002167481913242143,3.5148355349872584e-05,0.00027532878357400194,0.00013473536217451158,0.002138191617117249,5.272253302480888e-05,0.0014820889839196275,0.0006912509885474942,0.00014645148062446912,0.00039248996807357724,0.0,0.0,5.8580592249787645e-06,0.0001815998359743417,7.615476992472394e-05,8.787088837468147e-05,0.00012887730294953282,5.8580592249787645e-06,0.0031985003368384056
8,0.00024574337370545903,0.0,0.13902053712480253,0.008934526944005617,0.0,0.02013340354572582,0.00029840266807091453,0.06494646305072846,0.6766719325961033,5.2659294365455505e-05,0.004230296647358259,0.0,0.0,0.0014920133403545726,0.034860452869931544,0.0031244514656836933,0.00021063717746182202,7.0212392487274e-05,0.001123398279796384,0.003773916096190978,0.0,0.007776022467965596,0.001720203615938213,0.00012287168685272951,0.0014744602422327542,0.00842548709847288,0.0009303142004563806,0.0004037212568018255,0.00012287168685272951,0.00035106196243637,0.0004037212568018255,0.00010531858873091101,0.0006143584342636476,0.00036861506055818854,0.00280849569949096,0.00010531858873091101,0.00468667719852554,0.0012287168685272951,0.000175530981218185,0.0008601018079691065,0.0,0.0,0.0,0.0010005265929436545,0.00010531858873091101,0.000175530981218185,0.00036861506055818854,1.75530981218185e-05,0.006459540108829208
9,0.000946073793755913,0.0,0.02306054872280038,0.001892147587511826,0.0,0.006385998107852412,0.00011825922421948912,0.025898770104068117,0.00035477767265846736,0.7800378429517503,0.0050851466414380325,0.0,0.0,0.02010406811731315,0.024952696310312203,0.052152317880794705,0.0004730368968779565,0.0,0.0014191106906338694,0.004730368968779565,0.0,0.03110217596972564,0.002010406811731315,0.00011825922421948912,0.0007095553453169347,0.000946073793755913,0.002010406811731315,0.0005912961210974456,0.00035477767265846736,0.0,0.000946073793755913,0.00023651844843897824,0.00011825922421948912,0.00011825922421948912,0.0013008514664143804,0.0,0.00023651844843897824,0.00011825922421948912,0.00011825922421948912,0.00011825922421948912,0.0,0.0,0.0,0.00023651844843897824,0.0,0.0,0.0,0.0,0.010998107852412488
